,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Etman Oy,23.09.2015,
1,Y-tunnus,2710105-5,,
2,Kotipaikka,Tampere,23.09.2015,
3,Yritysmuoto,Osakeyhtiö,23.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.09.2015,,
6,Viimeisin rekisteröintiajankohta,12.04.2023,12.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.09.2015,,
8,Yrityksen tila,Rekisterissä,23.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.07.2019,
11,Yhteystiedot,,01.12.2022,
12,Postiosoite,Myllypuronkatu 30  33330  Tampere  Suomi,,
13,Käyntiosoite,Myllypuronkatu 30  33330  Tampere  Suomi,,
14,Puhelin,040 7462941,,
15,Sähköposti,jussi.lehtinen(a)etman.fi,,
16,Www,http://www.etman.fi,,
