,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LM Forest Ab Oy,28.07.2015,
1,Y-tunnus,2700206-5,,
2,Kotipaikka,Kristiinankaupunki,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Viimeisin rekisteröintiajankohta,04.11.2022,04.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
8,Yrityksen tila,Rekisterissä,28.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.11.2022,
11,Yhteystiedot,,10.07.2015,
12,Postiosoite,Björndahlvägen 140  64140  Tjöck  Suomi,,
13,Käyntiosoite,Björndahlvägen 140  64140  Tjöck  Suomi,,
