,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistöosakeyhtiö lentokentänristeys,16.06.2015,
1,Y-tunnus,2691665-8,,
2,Kotipaikka,Tampere,16.06.2015,
3,Yritysmuoto,Osakeyhtiö,16.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.06.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.06.2015,,
8,Yrityksen tila,Rekisterissä,16.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.09.2019,
12,Postiosoite,Taninkatu 12  33400  Tampere  Suomi,,
13,Käyntiosoite,Taninkatu 12  33400  Tampere  Suomi,,
14,Sähköposti,ask(a)aare.fi,,
