,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Raudan Polte Oy,17.02.2015,
1,Y-tunnus,2667746-6,,
2,Kotipaikka,Sastamala,17.02.2015,
3,Yritysmuoto,Osakeyhtiö,17.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.02.2015,,
6,Viimeisin rekisteröintiajankohta,11.11.2022,11.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.02.2015,,
8,Yrityksen tila,Rekisterissä,17.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.03.2020,
11,Yhteystiedot,,19.01.2015,
12,Postiosoite,Tampereentie 38 A 1  38200  Sastamala  Suomi,,
13,Käyntiosoite,Tampereentie 38 A 1  38200  Sastamala  Suomi,,
14,Sähköposti,toimisto(a)raudanpolte.fi,,
15,Www,http://www.raudanpolte.fi,,
