,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Laiteko Oy,10.11.2015,
1,Y-tunnus,2721671-7,,
2,Kotipaikka,Kauhava,10.11.2015,
3,Yritysmuoto,Osakeyhtiö,10.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.11.2015,,
6,Viimeisin rekisteröintiajankohta,09.06.2022,09.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.11.2015,,
8,Yrityksen tila,Rekisterissä,10.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.09.2019,
11,Yhteystiedot,,30.10.2015,
12,Postiosoite,Ylisenmäentie 155 A  62350  Ekola  Suomi,,
13,Puhelin,"045-6141003, 040-7783936",,
