,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Amile Oy,02.11.2015,
1,Y-tunnus,2721024-3,,
2,Kotipaikka,Espoo,02.11.2015,
3,Yritysmuoto,Osakeyhtiö,02.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.11.2015,,
6,Viimeisin rekisteröintiajankohta,04.02.2023,04.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.11.2015,,
8,Yrityksen tila,Rekisterissä,02.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,08.10.2018,
12,Postiosoite,Heino Kasken katu 7 C 19  00180  Helsinki  Suomi,,
13,Käyntiosoite,Heino Kasken katu 7 C 19  00180  Helsinki  Suomi,,
