,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sevrent Oy,03.08.2015,
1,Y-tunnus,2699386-4,,
2,Kotipaikka,Helsinki,03.08.2015,
3,Yritysmuoto,Osakeyhtiö,03.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.08.2015,,
6,Viimeisin rekisteröintiajankohta,05.04.2023,05.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.08.2015,,
8,Yrityksen tila,Rekisterissä,03.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.09.2022,
11,Yhteystiedot,,15.09.2022,
12,Postiosoite,c/o Streamex Oy  Malminkaari 5 B  00700  Helsinki  Suomi,,
13,Käyntiosoite,c/o Streamex Oy  Malminkaari 5 B  00700  Helsinki  Suomi,,
14,Puhelin,0503256363,,
15,Sähköposti,chanodessa(a)gmail.com,,
16,Www,http://www.sevrent.fi,,
