,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Topborn Oy,09.03.2015,
1,Y-tunnus,2676483-4,,
2,Kotipaikka,Helsinki,09.03.2015,
3,Yritysmuoto,Osakeyhtiö,09.03.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,09.03.2015,,
6,Viimeisin rekisteröintiajankohta,24.01.2023,24.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.03.2015,,
8,Yrityksen tila,Rekisterissä,09.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2022,
11,Yhteystiedot,,09.01.2023,
12,Postiosoite,Niittytaival 13 B  02200  Espoo  Suomi,,
13,Käyntiosoite,Niittytaival 13 B  02200  Espoo  Suomi,,
14,Puhelin,094171733,,
15,Sähköposti,asiakaspalvelu(a)topborn.com,,
16,Www,http://www.topborn.com,,
