,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tilisane Oy,16.10.2015,
1,Y-tunnus,2717897-6,,
2,Kotipaikka,Ruovesi,02.11.2022,
3,Yritysmuoto,Osakeyhtiö,16.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.10.2015,,
6,Viimeisin rekisteröintiajankohta,02.11.2022,02.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.10.2015,,
8,Yrityksen tila,Rekisterissä,16.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.08.2019,
11,Yhteystiedot,,11.01.2023,
12,Postiosoite,Rapatanhuantie 15 B 3  34870  Visuvesi  Suomi,,
13,Sähköposti,info(a)tilisane.fi,,
14,Www,http://www.tilisane.fi,,
