,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pirkanmaan Pikakuljetus Oy,11.01.2016,
1,Y-tunnus,2733568-7,,
2,Kotipaikka,Nokia,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,30.05.2023,30.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.08.2022,
11,Yhteystiedot,,13.10.2020,
12,Postiosoite,Teollisuustie 30  33330  Tampere  Suomi,,
13,Käyntiosoite,Teollisuustie 30  33330  Tampere  Suomi,,
14,Puhelin,0504066224,,
15,Sähköposti,info(a)pirkanmaanpikakuljetus.fi,,
16,Www,http://www.pirkanmaanpikakuljetus.fi,,
