,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Jättimainos Oy,04.08.2015,
1,Y-tunnus,2702640-3,,
2,Kotipaikka,Lappeenranta,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
8,Yrityksen tila,Rekisterissä,04.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,31.07.2015,
12,Postiosoite,Eteläkatu 12 B  53500  Lappeenranta  Suomi,,
13,Käyntiosoite,Eteläkatu 12 B  53500  Lappeenranta  Suomi,,
14,Puhelin,0400 556500,,
15,Sähköposti,jari.nurmi(a)eurosite.fi,,
