,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Archoil Finland Oy,02.11.2015,
1,Y-tunnus,2720133-9,,
2,Kotipaikka,Vaasa,02.11.2015,
3,Yritysmuoto,Osakeyhtiö,02.11.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,02.11.2015,,
6,Viimeisin rekisteröintiajankohta,05.11.2022,05.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.11.2015,,
8,Yrityksen tila,Rekisterissä,02.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.05.2020,
11,Yhteystiedot,,07.01.2021,
12,Postiosoite,Korsholmanpuistikko 34 A 2  65100  Vaasa  Suomi,,
13,Käyntiosoite,Korsholmanpuistikko 34 A 2  65100  Vaasa  Suomi,,
14,Puhelin,0503081318,,
15,Sähköposti,joel(a)archoil.fi,,
