,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Medker Oy,04.12.2015,
1,Y-tunnus,2727423-9,,
2,Kotipaikka,Helsinki,04.12.2015,
3,Yritysmuoto,Osakeyhtiö,04.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.12.2015,,
6,Viimeisin rekisteröintiajankohta,16.01.2023,16.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.12.2015,,
8,Yrityksen tila,Rekisterissä,04.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,08.02.2018,
12,Postiosoite,Eestilästentie 11 C  02270  Espoo  Suomi,,
13,Puhelin,040-7777588,,
