,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Funktio Konsultointi Oy,19.01.2017,
1,Y-tunnus,2709302-4,,
2,Kotipaikka,Karkkila,15.09.2015,
3,Yritysmuoto,Osakeyhtiö,19.01.2017,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.09.2015,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.09.2015,,
8,Yrityksen tila,Rekisterissä,15.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.09.2015,
12,Postiosoite,Pehtoorinkatu 5  03600  Karkkila  Suomi,,
13,Käyntiosoite,Pehtoorinkatu 5  03600  Karkkila  Suomi,,
14,Puhelin,+358405034136,,
