,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Scandinavian BioPower Oy,24.11.2015,
1,Y-tunnus,2724448-6,,
2,Kotipaikka,Mikkeli,24.11.2015,
3,Yritysmuoto,Osakeyhtiö,24.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.11.2015,,
6,Viimeisin rekisteröintiajankohta,05.12.2022,05.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.11.2015,,
8,Yrityksen tila,Rekisterissä,24.11.2015,
9,Yrityksen tilanne,Selvitystilassa,05.12.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,10.10.2022,
13,Postiosoite,c/o Tilipalvelu Rantalainen Oy  Piispansilta 11 A  02230  Espoo  Suomi,,
