,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RKK Machine Center Oy,23.02.2015,
1,Y-tunnus,2674763-9,,
2,Kotipaikka,Äänekoski,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,11.01.2023,11.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,12.11.2015,
12,Postiosoite,Syvälahdentie 1133  44200  Suolahti  Suomi,,
13,Käyntiosoite,Syvälahdentie 1133  44200  Suolahti  Suomi,,
14,Puhelin,0400-176462,,
15,Sähköposti,marita(a)rkk.fi,,
