,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tarkeippi Oy,08.12.2015,
1,Y-tunnus,2728958-8,,
2,Kotipaikka,Kuopio,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2023,22.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
8,Yrityksen tila,Rekisterissä,08.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2020,
11,Yhteystiedot,,16.03.2022,
12,Postiosoite,Haapaniemenkatu 24-26  70110  Kuopio  Suomi,,
13,Käyntiosoite,Haapaniemenkatu 24-26  70110  Kuopio  Suomi,,
