,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Berryglade Oy,19.02.2015,
1,Y-tunnus,2671600-7,,
2,Kotipaikka,Nurmes,23.11.2016,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Viimeisin rekisteröintiajankohta,05.10.2022,05.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
8,Yrityksen tila,Rekisterissä,19.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.01.2022,
12,Postiosoite,Voimatie 3  75530  Nurmes  Suomi,,
13,Käyntiosoite,Voimatie 3  75530  Nurmes  Suomi,,
14,Www,http://www.berryglade.com,,
