,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SL-Autopesu Oy,02.06.2015,
1,Y-tunnus,2692449-8,,
2,Kotipaikka,Turku,02.06.2015,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,11.02.2022,11.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.06.2019,
12,Postiosoite,Koskikatu 1  24240  Salo  Suomi,,
13,Käyntiosoite,Koskikatu 1  24100  Salo  Suomi,,
14,Puhelin,0466328600,,
