,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Procrew Oy,22.06.2015,
1,Y-tunnus,2696798-1,,
2,Kotipaikka,Nokia,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,26.08.2022,26.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,22.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,31.10.2022,
12,Postiosoite,Karistonkatu 4 B 2  15160  Lahti  Suomi,,
13,Käyntiosoite,Karistonkatu 4 B 2  15160  Lahti  Suomi,,
14,Puhelin,0407076811,,
15,Sähköposti,info(a)procrew.fi,,
16,Www,http://www.procrew.fi,,
