,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Eurasia Ateriapalvelut Oy,24.09.2015,
1,Y-tunnus,2710125-8,,
2,Kotipaikka,Jämsä,24.09.2015,
3,Yritysmuoto,Osakeyhtiö,24.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.09.2015,,
6,Viimeisin rekisteröintiajankohta,04.02.2023,04.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.09.2015,,
8,Yrityksen tila,Rekisterissä,24.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,09.09.2015,
12,Postiosoite,Keskuskatu 7  42100  Jämsä  Suomi,,
13,Käyntiosoite,Keskuskatu 7  42100  Jämsä  Suomi,,
14,Puhelin,0442150008,,
15,Sähköposti,839896519(a)qq.com,,
