,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Metallityö A. Heinonen Oy,23.02.2015,
1,Y-tunnus,2670936-8,,
2,Kotipaikka,Jämsä,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,13.07.2022,13.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.04.2021,
11,Yhteystiedot,,28.01.2015,
12,Postiosoite,Purkaamontie 4  42100  Jämsä  Suomi,,
13,Käyntiosoite,Purkaamontie 4  42100  Jämsä  Suomi,,
