,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Thomasset Oy,06.11.2015,
1,Y-tunnus,2721850-1,,
2,Kotipaikka,Helsinki,06.11.2015,
3,Yritysmuoto,Osakeyhtiö,06.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.11.2015,,
6,Viimeisin rekisteröintiajankohta,21.04.2023,21.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.11.2015,,
8,Yrityksen tila,Rekisterissä,06.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.04.2020,
11,Yhteystiedot,,07.12.2021,
12,Postiosoite,Kalevankatu 12  00100  Helsinki  Suomi,,
13,Käyntiosoite,Kalevankatu 12  00100  Helsinki  Suomi,,
