,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ainanlinnan Kukka ja Hautauspalvelu Oy,27.10.2015,
1,Y-tunnus,2719742-1,,
2,Kotipaikka,Tampere,27.10.2015,
3,Yritysmuoto,Osakeyhtiö,27.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.10.2015,,
6,Viimeisin rekisteröintiajankohta,30.12.2021,30.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,27.10.2015,,
8,Yrityksen tila,Rekisterissä,27.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.03.2020,
11,Yhteystiedot,,22.10.2015,
12,Postiosoite,Näsilinnankatu 24  33210  Tampere  Suomi,,
13,Käyntiosoite,Näsilinnankatu 24  33210  Tampere  Suomi,,
14,Puhelin,"032146230, 0505550709",,
15,Faksi,032146230,,
16,Sähköposti,ainanlinnan.kukka(a)kolumbus.fi,,
