,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,BRAND toimitilat Oy,19.05.2015,
1,Y-tunnus,2688729-5,,
2,Kotipaikka,Pirkkala,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Viimeisin rekisteröintiajankohta,24.02.2023,24.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
8,Yrityksen tila,Rekisterissä,19.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.10.2019,
11,Yhteystiedot,,02.11.2020,
12,Postiosoite,Muuraintie 5 A 2  33960  Pirkkala  Suomi,,
13,Käyntiosoite,Muuraintie 5 A 2  33960  Pirkkala  Suomi,,
14,Puhelin,050 3838553,,
15,Sähköposti,toimitilaa(a)gmail.com,,
