,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Avstek Oy,12.11.2015,
1,Y-tunnus,2721676-8,,
2,Kotipaikka,Janakkala,12.11.2015,
3,Yritysmuoto,Osakeyhtiö,12.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.11.2015,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.11.2015,,
8,Yrityksen tila,Rekisterissä,12.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.12.2019,
11,Yhteystiedot,,06.02.2017,
12,Postiosoite,PL 21  14201  Turenki  Suomi,,
13,Käyntiosoite,Vanajantie 10a  13110  Hämeenlinna  Suomi,,
14,Puhelin,0456326848,,
15,Sähköposti,myynti(a)avstek.fi,,
16,Www,http://www.avstek.fi,,
