,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Intragen Oy,25.08.2015,
1,Y-tunnus,2704447-6,,
2,Kotipaikka,Helsinki,25.08.2015,
3,Yritysmuoto,Osakeyhtiö,25.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.08.2015,,
6,Viimeisin rekisteröintiajankohta,01.02.2023,01.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.08.2015,,
8,Yrityksen tila,Rekisterissä,25.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.10.2017,
12,Postiosoite,Keilaranta 1  02150  Espoo  Suomi,,
13,Käyntiosoite,Keilaranta 1  02150  Espoo  Suomi,,
14,Puhelin,0105264900,,
15,Sähköposti,salesfi(a)intragen.com,,
16,Www,http://www.intragen.com,,
