,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LounasRavintola Turku Metropol Oy,10.12.2015,
1,Y-tunnus,2730474-1,,
2,Kotipaikka,Turku,10.12.2015,
3,Yritysmuoto,Osakeyhtiö,10.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.12.2015,,
6,Viimeisin rekisteröintiajankohta,28.04.2023,28.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.12.2015,,
8,Yrityksen tila,Rekisterissä,10.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.12.2021,
11,Yhteystiedot,,09.12.2015,
12,Postiosoite,Vasamatarha 5  20380  Turku  Suomi,,
13,Käyntiosoite,Puutarhakatu 10  20100  Turku  Suomi,,
