,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Henkilö- ja tavaralogistiikka Oy,01.06.2015,
1,Y-tunnus,2692046-2,,
2,Kotipaikka,Espoo,01.06.2015,
3,Yritysmuoto,Osakeyhtiö,01.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.06.2015,,
6,Viimeisin rekisteröintiajankohta,14.11.2019,14.11.2019,
7,Yrityksen tiedot järjestelmässä alkaen,01.06.2015,,
8,Yrityksen tila,Rekisterissä,01.06.2015,
9,Yrityksen tilanne,Selvitystilassa  Konkurssissa,17.10.2019  14.11.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,27.11.2017,
13,Postiosoite,PL 10  02271  Espoo  Suomi,,
14,Käyntiosoite,Ennekuja 4  02270  Espoo  Suomi,,
