,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Makujen Kiina Oy,03.02.2016,
1,Y-tunnus,2734704-7,,
2,Kotipaikka,Ii,03.02.2016,
3,Yritysmuoto,Osakeyhtiö,03.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2016,,
6,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2016,,
8,Yrityksen tila,Rekisterissä,03.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.06.2020,
11,Yhteystiedot,,07.03.2016,
12,Postiosoite,Sorosentie 2  91100  Ii  Suomi,,
13,Käyntiosoite,Sorosentie 2  91100  Ii  Suomi,,
14,Puhelin,"0449760916, 0449760916",,
15,Sähköposti,makujenkiina(a)gmail.com,,
