,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,XCsporttipalvelu Oy,01.09.2015,
1,Y-tunnus,2703312-8,,
2,Kotipaikka,Salo,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,04.02.2023,04.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,06.11.2019,
12,Postiosoite,Karlstadintie 8  25500  Perniö  Suomi,,
13,Käyntiosoite,Karlstadintie 8  25500  Perniö  Suomi,,
14,Puhelin,+358405349215,,
15,Sähköposti,vesa(a)sporttipalvelu.fi,,
16,Www,http://www.sporttipalvelu.fi,,
