,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LRP-Bussit Oy,15.09.2015,
1,Y-tunnus,2710537-1,,
2,Kotipaikka,Lapua,15.09.2015,
3,Yritysmuoto,Osakeyhtiö,15.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.09.2015,,
6,Viimeisin rekisteröintiajankohta,07.04.2023,07.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,15.09.2015,,
8,Yrityksen tila,Rekisterissä,15.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.03.2020,
11,Yhteystiedot,,11.09.2015,
12,Postiosoite,Liuhtarintie 25 C 9  62100  Lapua  Suomi,,
13,Käyntiosoite,Liuhtarintie 25 C 9  62100  Lapua  Suomi,,
14,Puhelin,+358 40 356 0670,,
15,Sähköposti,info(a)lrp-bussit.fi,,
16,Www,http://www.lrp-bussit.fi,,
