,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Meidän Auto Oy,02.06.2015,
1,Y-tunnus,2693110-2,,
2,Kotipaikka,Jyväskylä,02.06.2015,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,30.04.2022,30.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,09.11.2021,
12,Postiosoite,Vapaudenkatu 62 A 21  40100  Jyväskylä  Suomi,,
13,Käyntiosoite,Vapaudenkatu 62 A 21  40100  Jyväskylä  Suomi,,
