,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Osaratas Kemi Oy,08.09.2017,
1,Y-tunnus,2727388-5,,
2,Kotipaikka,Kemi,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Viimeisin rekisteröintiajankohta,26.08.2022,26.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
8,Yrityksen tila,Rekisterissä,03.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.06.2020,
11,Yhteystiedot,,27.11.2015,
12,Postiosoite,Korjaamontie 2  94200  Kemi  Suomi,,
13,Käyntiosoite,Korjaamontie 2  94200  Kemi  Suomi,,
