,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Namme Group Oy,25.02.2015,
1,Y-tunnus,2674075-2,,
2,Kotipaikka,Helsinki,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,12.03.2022,12.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,08.02.2015,
12,Postiosoite,Karhusuontie 41 B 5  00780  Helsinki  Suomi,,
13,Käyntiosoite,Karhusuontie 41 B 5  00780  Helsinki  Suomi,,
14,Puhelin,0452663005,,
