,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Group Vaattovaara Oy,28.07.2015,
1,Y-tunnus,2700771-2,,
2,Kotipaikka,Kolari,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Viimeisin rekisteröintiajankohta,31.01.2023,31.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
8,Yrityksen tila,Rekisterissä,28.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,20.01.2020,
12,Postiosoite,Mäntykankaantie 23  96700  Rovaniemi  Suomi,,
13,Käyntiosoite,Mäntykankaantie 23  96700  Rovaniemi  Suomi,,
14,Puhelin,"040 1580780, 040 1580780",,
15,Sähköposti,esa.vaattovaara(a)groupvaattovaara.fi,,
16,Www,http://www.groupvaattovaara.fi,,
