,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ValueLabs Oy,20.05.2015,
1,Y-tunnus,2690633-7,,
2,Kotipaikka,Helsinki,20.05.2015,
3,Yritysmuoto,Osakeyhtiö,20.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.05.2015,,
6,Viimeisin rekisteröintiajankohta,03.12.2021,03.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,20.05.2015,,
8,Yrityksen tila,Rekisterissä,20.05.2015,
9,Yrityksen tilanne,Selvitystilassa,03.12.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,09.06.2020,
12,Yhteystiedot,,09.11.2021,
13,Postiosoite,c/o Sahlgren  Pyrstökuja 4 B 3  02320  Espoo  Suomi,,
14,Käyntiosoite,c/o Sahlgren  Pyrstökuja 4 B 3  02320  Espoo  Suomi,,
15,Puhelin,"040 5049666, 040 5049666",,
16,Sähköposti,till.sahlgren(a)scandicorp.com,,
17,Www,http://www.valuelabs.com,,
