,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HMF Products Oy,05.06.2015,
1,Y-tunnus,2692164-1,,
2,Kotipaikka,Espoo,05.06.2015,
3,Yritysmuoto,Osakeyhtiö,05.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.06.2015,,
6,Viimeisin rekisteröintiajankohta,27.07.2022,27.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.06.2015,,
8,Yrityksen tila,Rekisterissä,05.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.01.2022,
11,Yhteystiedot,,08.03.2017,
12,Postiosoite,c/o Anneli Rosenberg  Tampajankannas 131  02540  Kylmälä  Suomi,,
13,Puhelin,+358400892800,,
