,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vuosaaren Optikko Petri Pelkonen Oy,29.10.2015,
1,Y-tunnus,2719139-6,,
2,Kotipaikka,Helsinki,29.10.2015,
3,Yritysmuoto,Osakeyhtiö,29.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.10.2015,,
6,Viimeisin rekisteröintiajankohta,10.08.2020,10.08.2020,
7,Yrityksen tiedot järjestelmässä alkaen,29.10.2015,,
8,Yrityksen tila,Rekisterissä,29.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,15.02.2019,
12,Postiosoite,c/o Petri Pelkonen  Mailatie 12 F  01280  Vantaa  Suomi,,
13,Puhelin,09-3415880,,
14,Sähköposti,optikko(a)vuosaarenoptikko.fi,,
