,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Donefoods Oy,18.09.2015,
1,Y-tunnus,2687691-6,,
2,Kotipaikka,Helsinki,18.09.2015,
3,Yritysmuoto,Osakeyhtiö,18.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.09.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.09.2015,,
8,Yrityksen tila,Rekisterissä,18.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.04.2015,
12,Postiosoite,Kaakkolankatu 24  04400  Järvenpää  Suomi,,
13,Käyntiosoite,Kaakkolankatu 24  04400  Järvenpää  Suomi,,
14,Puhelin,0505246046,,
15,Sähköposti,info(a)jounitoivanen.com,,
