,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ADCHelsinki Oy,26.01.2016,
1,Y-tunnus,2732994-9,,
2,Kotipaikka,Helsinki,26.01.2016,
3,Yritysmuoto,Osakeyhtiö,26.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.01.2016,,
6,Viimeisin rekisteröintiajankohta,10.06.2023,10.06.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.01.2016,,
8,Yrityksen tila,Rekisterissä,26.01.2016,
9,Yrityksen tilanne,Selvitystilassa,11.01.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,31.05.2020,
12,Yhteystiedot,,03.07.2017,
13,Postiosoite,Veneentekijäntie 16  00210  Helsinki  Suomi,,
14,Käyntiosoite,Veneentekijäntie 16  00210  Helsinki  Suomi,,
15,Puhelin,"+358400 465 050, +358400 465 050",,
16,Sähköposti,timo.salminen(a)truemotion.fi,,
17,Www,http://www.adchelsinki.fi,,
