,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Riveria koulutuspalvelut oy,24.03.2021,
1,Y-tunnus,2673397-4,,
2,Kotipaikka,Joensuu,12.02.2015,
3,Yritysmuoto,Osakeyhtiö,12.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.02.2015,,
6,Viimeisin rekisteröintiajankohta,12.07.2022,12.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.02.2015,,
8,Yrityksen tila,Rekisterissä,12.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.11.2020,
11,Yhteystiedot,,26.10.2021,
12,Postiosoite,PL 70  80101  Joensuu  Suomi,,
13,Käyntiosoite,Kirkkokatu 25 A  80100  Joensuu  Suomi,,
14,Puhelin,0504707527,,
15,Sähköposti,mikko.heickell(a)riveria.fi,,
16,Www,http://www.riveria.fi,,
