,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Patentia Oy,24.07.2015,
1,Y-tunnus,2700783-5,,
2,Kotipaikka,Kauniainen,24.07.2015,
3,Yritysmuoto,Osakeyhtiö,24.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.07.2015,,
6,Viimeisin rekisteröintiajankohta,09.03.2023,09.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.07.2015,,
8,Yrityksen tila,Rekisterissä,24.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.09.2019,
11,Yhteystiedot,,20.12.2018,
12,Postiosoite,Vakkatie 26 C  00430  Helsinki  Suomi,,
13,Käyntiosoite,Vakkatie 26 C  00430  Helsinki  Suomi,,
14,Puhelin,+358-400-857896,,
15,Sähköposti,patentia(a)icloud.com,,
16,Www,http://www.patentia.fi,,
