,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hanhikiven Sähkönmyynti Oy,20.08.2015,
1,Y-tunnus,2704895-2,,
2,Kotipaikka,Pyhäjoki,20.08.2015,
3,Yritysmuoto,Osakeyhtiö,20.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.08.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.08.2015,,
8,Yrityksen tila,Rekisterissä,20.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.08.2015,
12,Postiosoite,c/o Pyhäjoen kunta  PL 6  86101  Pyhäjoki  Suomi,,
13,Käyntiosoite,Kuntatie 1  86100  Pyhäjoki  Suomi,,
14,Puhelin,040 359 6000,,
15,Faksi,08 439 0266,,
16,Sähköposti,helena.widnas(a)pyhajoki.fi,,
17,Www,http://www.pyhajoki.fi,,
