,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sisustussinetti Oy,16.02.2015,
1,Y-tunnus,2669316-7,,
2,Kotipaikka,Joensuu,16.02.2015,
3,Yritysmuoto,Osakeyhtiö,16.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Viimeisin rekisteröintiajankohta,27.11.2020,27.11.2020,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
8,Yrityksen tila,Rekisterissä,16.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.04.2016,
12,Postiosoite,Pajupillintie 26  80230  Joensuu  Suomi,,
13,Käyntiosoite,Pajupillintie 26  80230  Joensuu  Suomi,,
14,Puhelin,0500674227,,
15,Sähköposti,eija.hautanen(a)sisustussinetti.fi,,
16,Www,http://www.sisustussinetti.fi,,
