,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Helsingin Asuntokauppiaat LKV Oy,15.02.2016,
1,Y-tunnus,2738782-3,,
2,Kotipaikka,Helsinki,15.02.2016,
3,Yritysmuoto,Osakeyhtiö,15.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.02.2016,,
6,Viimeisin rekisteröintiajankohta,08.12.2022,08.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.02.2016,,
8,Yrityksen tila,Rekisterissä,15.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.07.2020,
11,Yhteystiedot,,01.07.2020,
12,Postiosoite,Saarenmaankatu 8 J 20  00980  Helsinki  Suomi,,
13,Käyntiosoite,c/o Saarenmaankatu  Saarenmaankatu 8 J 20  00980  Helsinki  Suomi,,
14,Puhelin,040 587 8010,,
15,Sähköposti,anna.tapojarvi(a)asuntokauppiaat.fi,,
16,Www,http://asuntokauppiaat.fi,,
