,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MarineCycles Oy,20.10.2015,
1,Y-tunnus,2718459-1,,
2,Kotipaikka,Helsinki,20.10.2015,
3,Yritysmuoto,Osakeyhtiö,20.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.10.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2023,29.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.10.2015,,
8,Yrityksen tila,Rekisterissä,20.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.08.2020,
11,Yhteystiedot,,07.08.2020,
12,Postiosoite,Laajasalonkaari 7  00840  Helsinki  Suomi,,
13,Käyntiosoite,Laajasalonkaari 7  00840  Helsinki  Suomi,,
