,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ARS-Ahjo Oy,24.02.2016,
1,Y-tunnus,2734853-3,,
2,Kotipaikka,Toholampi,24.02.2016,
3,Yritysmuoto,Osakeyhtiö,24.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.02.2016,,
6,Viimeisin rekisteröintiajankohta,13.05.2023,13.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.02.2016,,
8,Yrityksen tila,Rekisterissä,24.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.01.2016,
12,Postiosoite,Vanhatie 299  69310  Laitala  Suomi,,
13,Puhelin,0503064512,,
