,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Saha Prod Oy,01.06.2015,
1,Y-tunnus,2692335-6,,
2,Kotipaikka,Oulu,01.06.2015,
3,Yritysmuoto,Osakeyhtiö,01.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.06.2015,,
6,Viimeisin rekisteröintiajankohta,13.07.2022,13.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.06.2015,,
8,Yrityksen tila,Rekisterissä,01.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.01.2020,
12,Postiosoite,Konekuja 5  90620  Oulu  Suomi,,
13,Käyntiosoite,Konekuja 5  90620  Oulu  Suomi,,
14,Puhelin,"050 4144942, 050 4144942",,
15,Sähköposti,mikko(a)sahaprod.com,,
16,Www,http://www.sahaprod.com,,
