,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kairalan Kievari Oy,26.05.2015,
1,Y-tunnus,2690847-1,,
2,Kotipaikka,Salla,07.12.2020,
3,Yritysmuoto,Osakeyhtiö,26.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.05.2015,,
6,Viimeisin rekisteröintiajankohta,29.11.2022,29.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.05.2015,,
8,Yrityksen tila,Rekisterissä,26.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,04.05.2022,
12,Postiosoite,Kinttalanpolku 3  98900  Salla  Suomi,,
13,Käyntiosoite,Vallovaarantie 209  98900  Salla  Suomi,,
14,Puhelin,"041 318 6555, 0400 299 958",,
15,Sähköposti,info(a)kairalankievari.com,,
16,Www,http://www.kairalankievari.com,,
