,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Powerkone Oy,29.01.2016,
1,Y-tunnus,2738925-5,,
2,Kotipaikka,Jämsä,29.01.2016,
3,Yritysmuoto,Osakeyhtiö,29.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.01.2016,,
6,Viimeisin rekisteröintiajankohta,26.01.2023,26.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.01.2016,,
8,Yrityksen tila,Rekisterissä,29.01.2016,
9,Yrityksen tilanne,Selvitystilassa,20.04.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,05.06.2020,
12,Yhteystiedot,,10.02.2016,
13,Postiosoite,Saniaistie 12 B 5  40530  Jyväskylä  Suomi,,
14,Käyntiosoite,Rasikatu 3  42100  Jämsä  Suomi,,
15,Puhelin,0503065699,,
