,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Xtreme Risk Solutions Oy,08.10.2015,
1,Y-tunnus,2715669-7,,
2,Kotipaikka,Helsinki,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2021,13.05.2021,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.07.2020,
11,Yhteystiedot,,31.01.2017,
12,Postiosoite,Rantasipintie 14  48300  Kotka  Suomi,,
13,Käyntiosoite,Rantasipintie 14  48300  Kotka  Suomi,,
14,Puhelin,040-5086204,,
15,Sähköposti,info(a)xtremerisk.com,,
16,Www,http://www.xtremerisk.com,,
