,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Siikalatvan Kyläverkot Oy,13.03.2015,
1,Y-tunnus,2678989-8,,
2,Kotipaikka,Siikalatva,13.03.2015,
3,Yritysmuoto,Osakeyhtiö,13.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.03.2015,,
6,Viimeisin rekisteröintiajankohta,29.11.2022,29.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.03.2015,,
8,Yrityksen tila,Rekisterissä,13.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.12.2020,
11,Yhteystiedot,,05.01.2019,
12,Postiosoite,Pulkkilantie 4  92600  Pulkkila  Suomi,,
13,Käyntiosoite,Pulkkilantie 4  92600  Pulkkila  Suomi,,
14,Puhelin,"0445118335, 0445118335",,
