,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Triathlon Challenge Finland Oy,09.09.2015,
1,Y-tunnus,2702863-6,,
2,Kotipaikka,Helsinki,09.09.2015,
3,Yritysmuoto,Osakeyhtiö,09.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.09.2015,,
6,Viimeisin rekisteröintiajankohta,26.03.2022,26.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.09.2015,,
8,Yrityksen tila,Rekisterissä,09.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.05.2017,
12,Postiosoite,Soidintie 8  00700  Helsinki  Suomi,,
13,Puhelin,+358503314342,,
14,Sähköposti,info(a)nexttriathlon.fi,,
