,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JK Teamwork Oy,13.01.2016,
1,Y-tunnus,2733819-1,,
2,Kotipaikka,Pori,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Viimeisin rekisteröintiajankohta,12.06.2021,12.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
8,Yrityksen tila,Rekisterissä,13.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.07.2020,
11,Yhteystiedot,,29.12.2015,
12,Postiosoite,Kaukomaantie 4  28330  Pori  Suomi,,
13,Käyntiosoite,Kaukomaantie 4  28330  Pori  Suomi,,
14,Puhelin,0400-475844,,
