,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fenniakaluste Oy,18.07.2022,
1,Y-tunnus,2721918-4,,
2,Kotipaikka,Kuopio,17.11.2015,
3,Yritysmuoto,Osakeyhtiö,17.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.11.2015,,
6,Viimeisin rekisteröintiajankohta,08.03.2023,08.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.11.2015,,
8,Yrityksen tila,Rekisterissä,17.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,31.03.2022,
12,Postiosoite,PL 95  33201  Tampere  Suomi,,
13,Käyntiosoite,Rautatienkatu 6  37100  Nokia  Suomi,,
