,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1411 Tuija Ojala Oy,07.10.2015,
1,Y-tunnus,2713865-9,,
2,Kotipaikka,Huittinen,07.10.2015,
3,Yritysmuoto,Osakeyhtiö,07.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.10.2015,,
6,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.10.2015,,
8,Yrityksen tila,Rekisterissä,07.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.01.2020,
11,Yhteystiedot,,07.10.2015,
12,Postiosoite,Kiiskipolku 6  32700  Huittinen  Suomi,,
13,Käyntiosoite,c/o R-kioski Huittinen tori  Lauttakylänkatu 21  32700  Huittinen  Suomi,,
