,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hollolan Biolämpö Oy,04.06.2015,
1,Y-tunnus,2692582-9,,
2,Kotipaikka,Hollola,04.06.2015,
3,Yritysmuoto,Osakeyhtiö,04.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.06.2015,,
6,Viimeisin rekisteröintiajankohta,17.03.2023,17.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.06.2015,,
8,Yrityksen tila,Rekisterissä,04.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.10.2020,
11,Yhteystiedot,,25.05.2015,
12,Postiosoite,Jarvalantie 162  15880  Hollola  Suomi,,
13,Puhelin,0505494084,,
