,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Do Company Oy,22.12.2015,
1,Y-tunnus,2726969-1,,
2,Kotipaikka,Helsinki,22.12.2015,
3,Yritysmuoto,Osakeyhtiö,22.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.12.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2023,04.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.12.2015,,
8,Yrityksen tila,Rekisterissä,22.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.03.2020,
11,Yhteystiedot,,04.04.2018,
12,Postiosoite,Yliopistonkatu 4  00100  Helsinki  Suomi,,
13,Käyntiosoite,Yliopistonkatu 4  00100  Helsinki  Suomi,,
14,Sähköposti,info(a)docompany.fi,,
15,Www,http://www.docompany.fi,,
