,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Talama Oy,08.12.2015,
1,Y-tunnus,2723422-9,,
2,Kotipaikka,Lappeenranta,23.11.2015,
3,Yritysmuoto,Osakeyhtiö,23.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.11.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2023,22.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.11.2015,,
8,Yrityksen tila,Rekisterissä,23.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.06.2020,
11,Yhteystiedot,,30.06.2016,
12,Postiosoite,Eteläkatu 8  53500  Lappeenranta  Suomi,,
13,Käyntiosoite,Eteläkatu 8  53500  Lappeenranta  Suomi,,
14,Puhelin,+358 466 5 222 83,,
15,Sähköposti,talama.oy(a)hotmail.com,,
16,Www,http://www.sampokirppis.fi,,
