,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Arkkitehtitoimisto Arkas Oy,04.01.2016,
1,Y-tunnus,2733627-6,,
2,Kotipaikka,Hyvinkää,04.01.2016,
3,Yritysmuoto,Osakeyhtiö,04.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.01.2016,,
6,Viimeisin rekisteröintiajankohta,08.06.2023,08.06.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.01.2016,,
8,Yrityksen tila,Rekisterissä,04.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,28.12.2015,
12,Postiosoite,Pappilankatu 43  05800  Hyvinkää  Suomi,,
13,Käyntiosoite,Pappilankatu 43  05800  Hyvinkää  Suomi,,
14,Puhelin,+358505117979,,
15,Sähköposti,rkasanko(a)aol.com,,
