,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,A-zeta Oy Ab,30.11.2015,
1,Y-tunnus,2722163-9,,
2,Kotipaikka,Pietarsaari,30.11.2015,
3,Yritysmuoto,Osakeyhtiö,30.11.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,30.11.2015,,
6,Viimeisin rekisteröintiajankohta,17.11.2022,17.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.11.2015,,
8,Yrityksen tila,Rekisterissä,30.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.10.2021,
11,Yhteystiedot,,25.05.2021,
12,Postiosoite,Storgatan 15  68600  Jakobstad  Suomi,,
13,Käyntiosoite,Storgatan 15  68600  Jakobstad  Suomi,,
14,Puhelin,+358 50 5239 515,,
15,Sähköposti,info(a)a-zeta.com,,
16,Www,http://www.a-zeta.com,,
