,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wirebon Oy,24.11.2015,
1,Y-tunnus,2725188-9,,
2,Kotipaikka,Helsinki,24.11.2015,
3,Yritysmuoto,Osakeyhtiö,24.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.11.2015,,
6,Viimeisin rekisteröintiajankohta,23.03.2023,23.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.11.2015,,
8,Yrityksen tila,Rekisterissä,24.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.03.2023,
11,Yhteystiedot,,28.02.2022,
12,Postiosoite,Punttikuja 1 T 12  00730  Helsinki  Suomi,,
13,Käyntiosoite,Punttikuja 1 T 12  00730  Helsinki  Suomi,,
14,Sähköposti,wirebon(a)wirebon.com,,
15,Www,http://www.wirebon.com,,
