,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Peltityö Lindberg Oy,22.01.2016,
1,Y-tunnus,2698619-7,,
2,Kotipaikka,Järvenpää,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,03.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.07.2015,,
6,Viimeisin rekisteröintiajankohta,18.02.2023,18.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.07.2015,,
8,Yrityksen tila,Rekisterissä,03.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,10.02.2022,
12,Postiosoite,Kissalantie 9  15880  Hollola  Suomi,,
13,Puhelin,+358440644324,,
14,Sähköposti,peltityo.lindberg(a)kolumbus.fi,,
15,Www,http://www.peltityolindberg.fi,,
